Name,Total,White,Black,Hispanic,Asian,Other,p_White,p_Black,p_Hispanic,p_Asian,p_Other,entropy5,entropy4,entropy_rice,gini_simpson
"Lawton, OK Metro Area",124098,73122,20794,13896,2663,13623,0.589227868298,0.167561121049,0.111976018953,0.0214588470402,0.10977614466,0.73388017017,0.676670595112,0.73388017017,0.599683877061
"Lebanon, MO Micro Area",35571,33596,237,719,148,871,0.944477242698,0.00666273087628,0.0202130949369,0.00416069269911,0.02448623879,0.173877344598,0.121880934975,0.173877344598,0.106892889583
"Lebanon, NH-VT Micro Area (part)",174724,164285,1186,2578,3281,3394,1.88119901748,0.0135006229676,0.0293781571425,0.0371215655902,0.0388006368157,0.189646297692,0.154065566537,-0.483807174259,-2.54283858637
"Lebanon, PA Metro Area",133568,116010,2134,12410,1504,1510,0.868546358409,0.01597688069,0.0929114758026,0.0112601820795,0.0113051030187,0.317166388744,0.327255409309,0.317166388744,0.236484823187
"Levelland, TX Micro Area",22935,11795,801,9993,60,286,0.514279485503,0.0349247874428,0.435709614127,0.00261608894702,0.0124700239808,0.553830024666,0.602107243164,0.553830024666,0.544291656751
"Lewisburg, PA Micro Area",44947,38311,3048,2346,520,722,0.852359445569,0.0678132022159,0.0521948072174,0.0115691814804,0.016063363517,0.367034567409,0.3727381827,0.367034567409,0.265768569646
"Lewisburg, TN Micro Area",30617,26565,1985,1386,130,551,0.867655224222,0.0648332625665,0.0452689682203,0.00424600712023,0.0179965378711,0.333134603247,0.327634142379,0.333134603247,0.24057987651
"Lewiston, ID-WA Metro Area (part)",60888,54861,201,1752,391,3683,1.81332033343,0.00696840069633,0.0579808374667,0.0123267927038,0.109403635699,0.259084405376,0.144860257341,-0.362382209591,-2.30366207309
"Lewiston-Auburn, ME Metro Area",107702,98931,3858,1669,773,2471,0.91856232939,0.0358210618187,0.0154964624612,0.00717721119385,0.0229429351358,0.238528252325,0.202744377172,0.238528252325,0.154142067573
"Lewistown, PA Micro Area",46682,45199,282,534,167,500,0.968231866672,0.00604087228482,0.0114390985819,0.00357739599846,0.0107107664624,0.113085756061,0.089512704572,0.113085756061,0.0622321889654
"Lexington Park, MD Micro Area",105151,80402,14831,3972,2552,3394,0.764633717226,0.141044783217,0.0377742484617,0.0242698595353,0.0322773915607,0.50096941969,0.494732491863,0.50096941969,0.392383897674
"Lexington, NE Micro Area",26370,17418,718,7795,139,300,0.660523321957,0.0272279105044,0.295601061813,0.00527114144862,0.0113765642776,0.50383179507,0.546251731532,0.50383179507,0.475430383149
"Lexington-Fayette, KY Metro Area",472099,372839,50352,27760,10701,10447,0.789747489404,0.106655595542,0.058801226014,0.0226668558925,0.0221288331473,0.473401162317,0.483689187226,0.473401162317,0.360462431127
"Liberal, KS Micro Area",22952,8261,687,12990,594,420,0.359925060997,0.0299320320669,0.565963750436,0.025880097595,0.0182990589055,0.598200104438,0.640315646925,0.598200104438,0.548238422107
"Lima, OH Metro Area",106331,87708,12508,2513,725,2877,0.824858225729,0.117632675325,0.023633747449,0.00681833143674,0.02705702006,0.391918890229,0.375456934894,0.391918890229,0.304434335146
"Lincoln, IL Micro Area",30305,26586,2243,893,184,399,0.877280976737,0.0740141890777,0.0294670846395,0.00607160534565,0.0131661442006,0.310303182896,0.313823512647,0.310303182896,0.22382146685
"Lincoln, NE Metro Area",302157,256854,9695,16957,9966,8685,0.850068011001,0.0320859685528,0.0561198317431,0.0329828532849,0.0287433354183,0.388103557642,0.367100952923,0.388103557642,0.271291383838
"Lincolnton, NC Micro Area",78265,67139,4269,5238,415,1204,0.857841947231,0.0545454545455,0.0669264677698,0.00530249792372,0.0153836325305,0.349920951507,0.354362218212,0.349920951507,0.256388062238
"Little Rock-North Little Rock-Conway, AR Metro Area",699757,487009,154322,33575,10201,14650,0.695968743435,0.220536557691,0.0479809419556,0.0145779177629,0.0209358391556,0.543007253484,0.568992608092,0.543007253484,0.464038139045
"Lock Haven, PA Micro Area",39238,37618,612,437,199,372,0.958713492023,0.0155971252357,0.0111371629543,0.00507161425149,0.00948060553545,0.14065165695,0.125819419994,0.14065165695,0.0803855303463
"Logan, UT-ID Metro Area (part)",125442,108026,624,12054,2111,2627,1.77309015903,0.0074803368965,0.165100156481,0.0197784698872,0.0345508777076,0.329240696725,0.315495119382,-0.302977445586,-2.17274768017
"Logansport, IN Micro Area",38966,32624,519,4897,407,519,0.837242724426,0.0133193040086,0.12567366422,0.0104450033362,0.0133193040086,0.355447440254,0.366507873087,0.355447440254,0.282766844703
"London, KY Micro Area",58849,56732,405,717,286,709,0.964026576492,0.0068820200853,0.0121837244473,0.00485989566518,0.0120477833098,0.125764191339,0.100173657291,0.125764191339,0.070288186806
"Longview, TX Metro Area",214369,141499,36815,30240,1665,4150,0.660072118637,0.171736585047,0.14106517267,0.00776698123329,0.0193591424133,0.60091672972,0.641141142757,0.60091672972,0.514476858222
"Longview, WA Metro Area",102410,87825,572,7975,1472,4566,0.857582267357,0.00558539205156,0.077873254565,0.0143735963285,0.0445854896983,0.347432738934,0.284577346304,0.347432738934,0.256262748171
"Los Alamos, NM Micro Area",17950,13689,97,2646,1060,458,0.762618384401,0.00540389972145,0.147409470752,0.0590529247911,0.0255153203343,0.483263749349,0.487810068567,0.483263749349,0.392516166076
"Los Angeles-Long Beach-Santa Ana, CA Metro Area",12828837,4056820,859086,5700862,1858148,353921,0.316226638471,0.0669652284147,0.444378707127,0.144841500442,0.0275879255462,0.798069834971,0.859159155779,0.798069834971,0.676303782071
"Louisville/Jefferson County, KY-IN Metro Area (part)",1283566,1012081,173879,50388,19873,27345,1.65737121467,0.203311068056,0.0734187587922,0.0246309687806,0.0412679897,0.454692152261,0.463403330421,-0.061490851916,-1.79591477936
"Lubbock, TX Metro Area",284890,162440,20156,92095,5654,4545,0.570184983678,0.0707501140791,0.323265119871,0.0198462564499,0.0159535259223,0.631638084216,0.685203651245,0.631638084216,0.564734779136
"Lufkin, TX Micro Area",86771,54889,12840,17145,744,1153,0.632573094698,0.147975706169,0.197589056252,0.00857429325466,0.0132878496272,0.615777254277,0.67289888571,0.615777254277,0.538662949646
"Lumberton, NC Micro Area",134168,36160,32347,10932,971,53758,0.269512849562,0.241093256216,0.0814799356031,0.00723719515831,0.400676763461,0.809457543841,0.757652179938,0.809457543841,0.702003640051
"Lynchburg, VA Metro Area",252634,194849,43977,5234,3324,5250,0.77126990033,0.174073956791,0.0207177181219,0.0131573739085,0.0207810508483,0.448877313619,0.457740886628,0.448877313619,0.373806806005
"Macomb, IL Micro Area",32612,28979,1594,867,572,600,0.888599288605,0.048877713725,0.0265853060223,0.0175395559917,0.0183981356556,0.306534690122,0.295130847512,0.306534690122,0.206649367475
"Macon, GA Metro Area",232293,119766,100479,5664,2933,3451,0.515581614599,0.432552853508,0.0243829990572,0.0126262952392,0.0148562375965,0.566871980492,0.611456029204,0.566871980492,0.54609896584
"Madera-Chowchilla, CA Metro Area",150865,57380,5009,80992,2533,4951,0.380340039108,0.0332018692208,0.536850826898,0.0167898452259,0.0328174195473,0.618488153229,0.634706947634,0.618488153229,0.564671398262
"Madison, IN Micro Area",32428,30463,530,755,211,469,0.939404218577,0.016343900333,0.0232823485876,0.00650672258542,0.0144628099174,0.191078899044,0.169738939957,0.191078899044,0.116459012977
"Madison, WI Metro Area",568593,476020,25500,30705,23325,13043,0.837189342816,0.0448475447288,0.0540017200352,0.0410223129725,0.022939079447,0.412082866777,0.408975448378,0.412082866777,0.291977484712
"Madisonville, KY Micro Area",46920,41940,3069,734,257,920,0.893861892583,0.0654092071611,0.0156436487639,0.00547740835465,0.0196078431373,0.279184070044,0.259596291781,0.279184070044,0.196073359345
"Magnolia, AR Micro Area",24552,14545,9006,533,171,297,0.592416096448,0.366813294233,0.0217090257413,0.00696480938416,0.0120967741935,0.527624945753,0.572279754058,0.527624945753,0.513825053529
"Malone, NY Micro Area",51599,42640,2834,1506,215,4404,0.82637260412,0.0549235450299,0.0291866121436,0.00416674741759,0.0853504912886,0.405734676732,0.284988847917,0.405734676732,0.305937796885
"Manchester-Nashua, NH Metro Area",400721,351224,7405,21241,12898,7953,0.876480144539,0.0184791912578,0.0530069549637,0.0321869829632,0.0198467262759,0.331421272881,0.320846388693,0.331421272881,0.227201444028
"Manhattan, KS Metro Area",127081,96848,10573,9819,4172,5669,0.762096615544,0.0831989046356,0.0772656809437,0.0328294552293,0.044609343647,0.535994014676,0.513663656334,0.535994014676,0.40324893872
"Manitowoc, WI Micro Area",81442,75210,412,2565,2027,1228,0.923479285872,0.00505881486211,0.0314948061197,0.0248888779745,0.0150782151715,0.226373989097,0.20955548333,0.226373989097,0.145321685325
"Mankato-North Mankato, MN Metro Area",96740,88338,2375,2812,1676,1539,0.913148645855,0.0245503411205,0.0290676038867,0.0173247880918,0.0159086210461,0.256585251716,0.242846298405,0.256585251716,0.164158673223
"Mansfield, OH Metro Area",124475,107726,11612,1732,800,2605,0.865442860012,0.0932878087969,0.0139144406507,0.00642699337216,0.0209278971681,0.322594092748,0.307648991253,0.322594092748,0.241633146002
"Marble Falls, TX Micro Area",42750,32530,700,8652,198,670,0.760935672515,0.0163742690058,0.202385964912,0.00463157894737,0.0156725146199,0.427837817751,0.445486733025,0.427837817751,0.379481627578
"Marinette, WI-MI Micro Area (part)",65778,62975,174,800,287,1542,1.90965055148,0.00536889682374,0.0240726471897,0.00811087590144,0.0527970286002,0.138381129486,0.0824096193994,-0.573662730395,-2.65022685872
"Marion, IN Micro Area",70061,60633,4805,2517,408,1698,0.865431552504,0.0685830918771,0.0359258360572,0.00582349666719,0.0242360228943,0.340792169446,0.321127531386,0.340792169446,0.244412623823
"Marion, OH Micro Area",66501,59733,3754,1503,326,1185,0.898227094329,0.0564502789432,0.0226011638923,0.00490218192208,0.0178192809131,0.274728798311,0.259059093229,0.274728798311,0.189149082251
"Marion-Herrin, IL Micro Area",66357,60719,2514,1301,557,1266,0.91503533915,0.0378859803789,0.0196060701961,0.00839399008394,0.0190786201908,0.247295217506,0.223242241989,0.247295217506,0.16045612979
"Marquette, MI Micro Area",67077,62412,1126,767,384,2388,0.930453061407,0.0167866779969,0.0114346199144,0.00572476407711,0.0356008766045,0.208212577806,0.135685171374,0.208212577806,0.132544362089
"Marshall, MN Micro Area",25857,22637,575,1541,677,427,0.875468925243,0.0222376919209,0.0595970143481,0.0261824650965,0.0165139033917,0.330725143782,0.328692032484,0.330725143782,0.228549611389
"Marshall, MO Micro Area",23370,19441,1217,1925,123,664,0.83187847668,0.0520753102268,0.0823705605477,0.00526315789474,0.0284124946513,0.398549027702,0.380323517834,0.398549027702,0.297646482174
"Marshall, TX Micro Area",65631,42654,14303,7254,331,1089,0.649906294282,0.217930551112,0.110527037528,0.00504334841767,0.0165927686612,0.590404778182,0.635047598411,0.590404778182,0.517611102185
"Marshalltown, IA Micro Area",40648,31807,629,7017,526,669,0.782498523913,0.0154743160795,0.172628419602,0.0129403660697,0.0164583743358,0.424692159246,0.439757842214,0.424692159246,0.357217703202
"Marshfield-Wisconsin Rapids, WI Micro Area",74749,70177,382,1680,1304,1206,0.938835302145,0.00511043626002,0.0224752170598,0.0174450494321,0.0161339951036,0.191826570226,0.16580613735,0.191826570226,0.117492387959
"Martin, TN Micro Area",35021,30696,2717,700,365,543,0.876502669827,0.0775820222152,0.0199880071957,0.0104223180377,0.0155049827247,0.313303664316,0.310855590157,0.313303664316,0.224975549981
"Martinsville, VA Micro Area",67972,45444,17977,3097,363,1091,0.668569410934,0.264476549167,0.0455628788325,0.00534043429648,0.0160507267698,0.531815564667,0.56719700551,0.531815564667,0.480704975708
"Maryville, MO Micro Area",23370,21881,563,302,377,247,0.936285836543,0.0240907145914,0.0129225502781,0.0161317928969,0.0105691056911,0.200231619411,0.192221939113,0.200231619411,0.122249536717
"Mason City, IA Micro Area",51749,48211,576,1841,392,729,0.931631529112,0.0111306498676,0.0355755666776,0.00757502560436,0.0140872287387,0.206134484971,0.188566751937,0.206134484971,0.130417350628
"Mayfield, KY Micro Area",37121,32608,1597,2099,124,693,0.878424611406,0.0430214703268,0.0565448129091,0.00334042725142,0.0186686781067,0.313783890472,0.30299897673,0.313783890472,0.222962361304
"Maysville, KY Micro Area",31360,29336,1152,326,107,439,0.935459183673,0.0367346938776,0.0103954081633,0.00341198979592,0.0139987244898,0.192858127016,0.173192899505,0.192858127016,0.123251007474
"McAlester, OK Micro Area",45837,32959,1497,1786,185,9410,0.719047930711,0.0326592054454,0.0389641555948,0.0040360407531,0.205292667496,0.511137905489,0.285915004381,0.511137905489,0.438223875266
"McAllen-Edinburg-Mission, TX Metro Area",774769,60553,2777,702206,7122,2111,0.0781561988154,0.00358429415736,0.906342406575,0.00919241735279,0.00272468309909,0.228485142704,0.252381195843,0.228485142704,0.17233027903
"McComb, MS Micro Area",53535,26080,26136,599,241,479,0.487157934062,0.488203978706,0.0111889418138,0.0045017278416,0.00894741757729,0.507751505628,0.557604613023,0.507751505628,0.524108508203
"McMinnville, TN Micro Area",39839,34739,1085,3224,190,601,0.871984738573,0.0272346193429,0.0809257260473,0.00476919601396,0.0150857200231,0.31676280293,0.31607958821,0.31676280293,0.23210159389
"McPherson, KS Micro Area",29180,27176,279,1025,144,556,0.931322823852,0.00956134338588,0.0351267991775,0.00493488690884,0.0190541466758,0.205059454762,0.173320935109,0.205059454762,0.13092507285
"Meadville, PA Micro Area",88765,84930,1503,823,397,1112,0.956796034473,0.0169323494621,0.0092716723934,0.00447248352391,0.0125274601476,0.145254594152,0.121599866631,0.145254594152,0.0839917396828
"Medford, OR Metro Area",203206,170023,1227,21745,2304,7907,0.836702656418,0.00603820753324,0.107009635542,0.0113382478864,0.0389112526205,0.370495651854,0.324104514382,0.370495651854,0.286798501249
"Memphis, TN-MS-AR Metro Area (part)",1316100,608449,598629,65395,24298,19329,1.51702892554,1.2904283422,0.115393829929,0.0364080635317,0.0407408387995,0.621248277531,0.675942342045,-0.286473208228,-2.9828831663
"Menomonie, WI Micro Area",43857,41225,215,626,1141,650,0.939986775201,0.00490229609868,0.0142736621292,0.0260163713888,0.0148208951821,0.18780190312,0.16483533174,0.18780190312,0.115300581995
"Merced, CA Metro Area",255793,81599,8785,140485,18183,6741,0.319004038422,0.0343441767367,0.549213621952,0.0710848224932,0.0263533403963,0.679215207136,0.719628754509,0.679215207136,0.589673747918
"Meridian, MS Micro Area",107449,57651,46180,1632,608,1378,0.536542918036,0.429785293488,0.0151886011038,0.00565849845043,0.0128246889222,0.525490571358,0.567865729396,0.525490571358,0.526979113753
"Merrill, WI Micro Area",28743,27763,152,340,124,364,0.965904742024,0.00528824409421,0.0118289670528,0.00431409386633,0.0126639529625,0.119631811062,0.0910530402562,0.119631811062,0.0666811522376
"Mexico, MO Micro Area",25529,22613,1637,665,115,499,0.885776959536,0.0641231540601,0.0260488072388,0.00450468095108,0.0195463982138,0.298148190441,0.282212533001,0.298148190441,0.210206504876
"Miami, OK Micro Area",31848,21454,234,1499,158,8503,0.673637277066,0.00734740015072,0.0470673197689,0.00496106505903,0.266986937955,0.512583586114,0.24083776275,0.512583586114,0.472636864863
"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",5564635,1937939,1096536,2312929,122082,95149,0.348259858913,0.197054433939,0.415647926594,0.0219389052472,0.0170988753081,0.749136105588,0.82135128182,0.749136105588,0.666347734754
"Michigan City-La Porte, IN Metro Area",111467,90695,11835,6093,570,2274,0.813648882629,0.106174921726,0.054661917877,0.00511362107171,0.0204006566966,0.417022876056,0.420892936363,0.417022876056,0.323272120613
"Middlesborough, KY Micro Area",28691,27297,633,198,77,486,0.951413335192,0.0220626677355,0.00690111881775,0.00268376842912,0.0169391098254,0.155855993836,0.121048136451,0.155855993836,0.0939841428152
"Midland, MI Micro Area",83629,77846,983,1704,1555,1541,0.930849346519,0.0117542957586,0.0203757069916,0.0185940283873,0.0184266223439,0.214953989383,0.18673834095,0.214953989383,0.132280882879
"Midland, TX Metro Area",136872,72822,8675,51600,1639,2136,0.532044537962,0.0633803845929,0.376994564264,0.0119746916827,0.0156058214975,0.619006883014,0.671117870607,0.619006883014,0.570399700083
"Milledgeville, GA Micro Area",55149,26916,25825,1058,627,723,0.488059620301,0.468276849988,0.0191843913761,0.0113691998042,0.0131099385302,0.552331719349,0.598702154277,0.552331719349,0.541845428731
"Milwaukee-Waukesha-West Allis, WI Metro Area",1555908,1073109,255779,147503,45588,33929,0.689699519509,0.164392110588,0.094801877746,0.0292999329009,0.0218065592567,0.598493828105,0.632897572649,0.598493828105,0.486968398647
"Minden, LA Micro Area",41207,26067,13756,670,116,598,0.632586696435,0.333826777004,0.0162593734074,0.00281505569442,0.0145120974592,0.497608647116,0.530705676159,0.497608647116,0.487910861714
"Mineral Wells, TX Micro Area",28111,21958,597,4985,132,439,0.781117711928,0.0212372380919,0.17733271673,0.00469567073388,0.0156166625165,0.417308674331,0.433213091954,0.417308674331,0.357691277936
"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area (part)",3279833,2578117,238893,176283,187047,99493,1.73001979689,0.0815913221303,0.0736159203227,0.0684339701173,0.0463389905434,0.501127150035,0.498890343511,-0.140346616422,-2.0118754555
"Minot, ND Micro Area",69540,62336,1479,1973,571,3181,0.896404946793,0.0212683347714,0.028372159908,0.0082111015243,0.0457434570032,0.286768791835,0.20844704881,0.286768791835,0.193040963796
"Missoula, MT Metro Area",109299,99489,412,2861,1220,5317,0.910246205363,0.00376947639045,0.0261759027987,0.0111620417387,0.0486463737088,0.248059115519,0.15522968412,0.248059115519,0.168261397931
"Mitchell, SD Micro Area",22835,21575,71,309,102,778,0.944821545873,0.00310926209766,0.0135318589884,0.00446682723889,0.0340705058025,0.167205881426,0.0899799852772,0.167205881426,0.105938715825
"Moberly, MO Micro Area",25414,22865,1477,413,105,554,0.899700952231,0.0581175729913,0.0162508853388,0.00413158101834,0.0217990084206,0.269336070613,0.242257625625,0.269336070613,0.18640418626
"Mobile, AL Metro Area",412992,243904,142272,9936,7507,9373,0.590578025724,0.344490934449,0.0240585774059,0.0181771075469,0.0226953548737,0.575719132638,0.603936858196,0.575719132638,0.531119290095
"Modesto, CA Metro Area",514453,240423,13065,215658,24712,20595,0.467337152276,0.0253959059428,0.419198643997,0.0480354862349,0.0400328115494,0.675949743557,0.691202838845,0.675949743557,0.601313496997
"Monroe, LA Metro Area",176441,106971,62099,3703,1460,2208,0.606270651379,0.351953344177,0.0209871855181,0.00827472072818,0.0125140981971,0.52596789098,0.569236560556,0.52596789098,0.507899205186
"Monroe, MI Metro Area",152021,140609,3144,4667,837,2764,0.924931423948,0.0206813532341,0.0306997059617,0.00550581827511,0.0181816985811,0.224199068473,0.198340300889,0.224199068473,0.142770782478
"Monroe, WI Micro Area",36842,35113,137,1033,197,362,0.953069865914,0.00371858205309,0.028038651539,0.00534715813474,0.00982574235926,0.149259219302,0.134791163369,0.149259219302,0.0907326995412
"Montgomery, AL Metro Area",374536,192543,158620,11840,5787,5746,0.514084093385,0.423510690561,0.0316124484696,0.0154511181836,0.0153416494009,0.586315761719,0.63319699539,0.586315761719,0.554882789751
"Montrose, CO Micro Area",41276,31989,118,8127,236,806,0.775002422715,0.00285880414769,0.196894078884,0.00571760829538,0.0195270859579,0.398051870284,0.400557138036,0.398051870284,0.360181795594
"Morehead City, NC Micro Area",66469,58101,3986,2241,576,1565,0.874106726444,0.0599678045405,0.0337149648708,0.00866569378206,0.0235448103627,0.329345536916,0.309185142364,0.329345536916,0.230575142004
"Morgan City, LA Micro Area",54650,31267,17648,2920,935,1880,0.572131747484,0.322927721866,0.0534309240622,0.0171088746569,0.0344007319305,0.637815147138,0.655012123644,0.637815147138,0.564051962376
"Morgantown, WV Metro Area",129709,118855,3796,1921,2977,2160,0.916320378694,0.0292655097179,0.0148100748599,0.0229513757719,0.0166526609564,0.248927091987,0.231750060496,0.248927091987,0.158477078447
"Morristown, TN Metro Area",136608,121337,3526,8860,684,2201,0.88821298899,0.0258110798782,0.0648571093933,0.00500702740689,0.0161117943312,0.292112895562,0.284204727902,0.292112895562,0.205920369465
"Moscow, ID Micro Area",37244,33746,288,1326,773,1111,0.90607883149,0.0077327891741,0.0356030501557,0.020755020943,0.0298303082376,0.26773837527,0.220646507661,0.26773837527,0.176373159734
"Moses Lake, WA Micro Area",89120,51066,710,34163,783,2398,0.573002692998,0.00796678635548,0.383337073609,0.00878590664273,0.026907540395,0.536846711769,0.548705066184,0.536846711769,0.523855924244
"Moultrie, GA Micro Area",45498,26759,10143,7763,289,544,0.58813574223,0.22293287617,0.170622884522,0.00635192755726,0.0119565695195,0.642180528504,0.707254124051,0.642180528504,0.575101806172
"Mount Airy, NC Micro Area",73673,62611,2644,7155,339,924,0.849850012895,0.035888317294,0.0971183472914,0.00460141435804,0.0125419081617,0.350321959291,0.362655246866,0.350321959291,0.266856538409
"Mount Pleasant, MI Micro Area",70311,61514,1643,2197,1141,3816,0.874884441979,0.0233676096201,0.0312468888225,0.0162279017508,0.0542731578274,0.334295281165,0.249506878251,0.334295281165,0.229845879486
"Mount Pleasant, TX Micro Area",32334,15904,3000,12799,229,402,0.49186614709,0.0927815921321,0.395837199233,0.00708232819942,0.0124327333457,0.637515199361,0.700582224678,0.637515199361,0.592567448981
"Mount Sterling, KY Micro Area",44396,41901,976,868,107,544,0.943801243355,0.0219839625191,0.0195513109289,0.00241012703847,0.0122533561582,0.176401722138,0.15905185683,0.176401722138,0.108217711225
"Mount Vernon, IL Micro Area",47284,42153,3225,904,265,737,0.891485491921,0.0682048896032,0.0191185178919,0.0056044327891,0.0155866677946,0.282780497525,0.274635704426,0.282780497525,0.199961839122
"Mount Vernon, OH Micro Area",60921,58498,485,737,348,853,0.960227179462,0.00796112998802,0.0120976346416,0.00571231595016,0.0140017399583,0.136773890232,0.107147636052,0.136773890232,0.0775253521926
"Mount Vernon-Anacortes, WA Metro Area",116901,89694,640,19709,2025,4833,0.767264608515,0.00547471792371,0.16859564931,0.0173223496805,0.0413426745708,0.455989418225,0.422653552089,0.455989418225,0.380841274479
"Mountain Home, AR Micro Area",41513,39837,59,688,163,766,0.959627104762,0.0014212415388,0.0165731216727,0.00392648086142,0.0184520511647,0.131870934758,0.0883991837415,0.131870934758,0.0784832360718
"Mountain Home, ID Micro Area",27038,20305,696,4118,748,1171,0.750980102079,0.0257415489311,0.152304164509,0.0276647681041,0.043309416377,0.516391615935,0.492196219983,0.516391615935,0.409528655473
"Muncie, IN Metro Area",117671,103721,8051,2088,1128,2683,0.881449125103,0.0684195766162,0.0177443890168,0.00958604923898,0.022800860025,0.308825652842,0.286625696574,0.308825652842,0.217439566491
"Murray, KY Micro Area",37191,33672,1375,890,650,604,0.905380333952,0.0369713102632,0.0239305208249,0.0174773466699,0.0162404882902,0.272690320306,0.260933099052,0.272690320306,0.177777692177
"Muscatine, IA Micro Area",54132,43827,597,8600,435,673,0.809632010641,0.0110285967635,0.15887090815,0.00803591221459,0.0124325722308,0.376692500983,0.393964801419,0.376692500983,0.318915267205
"Muskegon-Norton Shores, MI Metro Area",172188,133132,24599,8261,919,5277,0.773178154111,0.142861291147,0.0479766301949,0.00533718958348,0.0306467349641,0.47055907883,0.461637399361,0.47055907883,0.378516728496
"Muskogee, OK Micro Area",70990,41362,7960,3688,381,17599,0.58264544302,0.112128468798,0.0519509790111,0.00536695309198,0.247908156078,0.675724047539,0.505946775155,0.675724047539,0.583765331957
"Myrtle Beach-North Myrtle Beach-Conway, SC Metro Area",269291,208096,35753,16683,2774,5985,0.772755123639,0.132767155234,0.0619515691204,0.0103011240628,0.0222250279437,0.479256922218,0.490420926115,0.479256922218,0.38078433944
"Nacogdoches, TX Micro Area",64524,39699,11573,11356,775,1121,0.615259438349,0.179359618127,0.175996528424,0.0120110346538,0.0173733804476,0.643904002686,0.696435201664,0.643904002686,0.55786507359
"Napa, CA Metro Area",136484,76967,2440,44010,8986,4081,0.563926907183,0.0178775534129,0.322455379385,0.0658392192491,0.0299009407696,0.648671211745,0.676360347534,0.648671211745,0.572460495694
"Naples-Marco Island, FL Metro Area",321520,211156,19898,83177,3390,3899,0.656742970888,0.0618872853944,0.258699303309,0.010543667579,0.0121267728291,0.558966954193,0.609034337467,0.558966954193,0.497675077017
"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area",1589934,1176069,239849,105367,35974,32675,0.739696742129,0.150854689566,0.0662713043435,0.0226260964292,0.0205511675327,0.530484907565,0.555018122208,0.530484907565,0.424765415814
"Natchez, MS-LA Micro Area (part)",53119,24314,25653,2359,175,618,0.954669458896,0.939375223236,0.0766071108104,0.00625457132601,0.023093635731,0.570492670593,0.623858455533,0.260093632162,-0.80026067088
"Natchitoches, LA Micro Area",39566,21109,16296,735,134,1292,0.533513622807,0.411868776222,0.0185765556286,0.00338674619623,0.0326542991457,0.562669750836,0.568021094772,0.562669750836,0.544304463731
"New Bern, NC Micro Area",126802,85470,28762,7082,2138,3350,0.674042996167,0.226826075298,0.0558508540875,0.0168609327929,0.0264191416539,0.576827320067,0.597407198641,0.576827320067,0.49011439088
"New Castle, IN Micro Area",49462,46933,1064,691,154,620,0.948869839473,0.0215114633456,0.0139703206502,0.00311350127371,0.0125348752578,0.164601199263,0.144322954224,0.164601199263,0.0988212978368
"New Castle, PA Micro Area",91108,84872,3448,931,365,1492,0.931553760372,0.037845194714,0.0102186416122,0.00400623435922,0.0163761689424,0.202711980437,0.177966243076,0.202711980437,0.130386683314
"New Haven-Milford, CT Metro Area",862477,582384,101763,129743,29933,18654,0.675245832642,0.117989233336,0.150430678151,0.0347058530256,0.0216284028444,0.622471505149,0.661735083859,0.622471505149,0.505819933343
"New Iberia, LA Micro Area",73240,44502,23280,2299,1745,1414,0.607618787548,0.317859093392,0.0313899508465,0.0238257782632,0.0193063899508,0.584631247069,0.62197993943,0.584631247069,0.52783927235
"New Orleans-Metairie-Kenner, LA Metro Area",1167764,628878,392586,91922,31490,22888,0.538531758129,0.336186078694,0.078716247461,0.0269660650611,0.0195998506548,0.667542925734,0.719501515026,0.667542925734,0.589654895554
"New Philadelphia-Dover, OH Micro Area",92582,88614,696,1767,286,1219,0.957140696896,0.00751766002031,0.0190857834136,0.00308915339915,0.0131667062712,0.142358470593,0.116242677017,0.142358470593,0.0832779989825
"New Ulm, MN Micro Area",25893,24662,56,860,152,163,0.952458193334,0.00216274668829,0.0332136098559,0.00587031243966,0.006295137682,0.145898584524,0.142741333253,0.145898584524,0.0916414792713
"New York-Northern New Jersey-Long Island, NY-NJ-PA Metro Area (part)",18897109,9233812,3044096,4327560,1860840,430801,1.84315316346,0.355994510027,0.533744546807,0.205379298201,0.0617284814996,0.805286015502,0.876453643659,0.0452032859182,-2.85481997796
"Newberry, SC Micro Area",37508,22690,11533,2690,116,479,0.604937613309,0.307481070705,0.0717180334862,0.00309267356297,0.0127706089368,0.577358278116,0.629001831678,0.577358278116,0.534189745752
"Newport, TN Micro Area",35662,33598,659,628,105,672,0.942123268465,0.0184790533341,0.017609780719,0.00294431047053,0.0188435870114,0.182082090328,0.146706514952,0.182082090328,0.111388417492
"Newton, IA Micro Area",36842,35284,464,537,163,394,0.957711307747,0.0125943216981,0.0145757559307,0.00442429835514,0.0106943162695,0.143293193188,0.125014359465,0.143293193188,0.0822840385979
"Niles-Benton Harbor, MI Metro Area",156813,119389,23766,7054,2410,4194,0.761346316951,0.151556312296,0.0449835153973,0.0153686237748,0.0267452315816,0.493396099427,0.497214746149,0.493396099427,0.394407451202
"Nogales, AZ Micro Area",47420,7564,89,39273,235,259,0.159510754956,0.00187684521299,0.828194854492,0.00495571488823,0.00546183045129,0.3202767145,0.349281719027,0.3202767145,0.288591688797
